"role","subsample","event_date","mean_car","boot_se","lo","hi","n","metric"
"Placebo","Full sample",146,-0.00383214633452476,0.00763230661169855,-0.0173581397385093,0.0115853566403956,14847,"arith"
"Placebo","Full sample",147,-0.00310065166635327,0.00775218338816621,-0.0167324537054134,0.012902064165286,14847,"arith"
"Placebo","Full sample",148,-0.00276346994295371,0.00789365844535977,-0.0169278222929326,0.0134628744739582,14847,"arith"
"Placebo","Full sample",149,-0.00202980625220975,0.00789898068367146,-0.0158149382087434,0.0142375446310324,14847,"arith"
"Placebo","Full sample",150,-0.0021272504951633,0.0078029476733591,-0.0161117994963993,0.0140344554878919,14847,"arith"
"Placebo","Full sample",151,-0.00197424811370726,0.00786635895913149,-0.0160666386649831,0.014036310832171,14847,"arith"
"Placebo","Full sample",152,-0.00166879821796551,0.00812944292652218,-0.0160689782903047,0.014811811850848,14847,"arith"
"Placebo","Full sample",153,-0.00153648176577204,0.00820211819305395,-0.0162905851108527,0.0150810626478068,14847,"arith"
"Placebo","Full sample",154,-0.00178554730422789,0.00804233610747495,-0.016123993005832,0.0143507506780867,14847,"arith"
"Placebo","Full sample",155,-0.00223050837222637,0.00797443895765646,-0.0165176313608496,0.0138657337555259,14847,"arith"
"Placebo","Full sample",156,-0.00178899006317843,0.00813104917220937,-0.0165691003150248,0.0146164943396274,14847,"arith"
"Placebo","Full sample",157,-0.00216350234025811,0.00816807884383737,-0.0170300658613018,0.0146457854444507,14847,"arith"
"Placebo","Full sample",158,-0.00241036518960868,0.00810682676067798,-0.0173454678737206,0.0144335784394307,14847,"arith"
"Placebo","Full sample",159,-0.00214252099180337,0.00815541811794446,-0.0171037243493742,0.0143553945929962,14847,"arith"
"Placebo","Full sample",160,-0.00236714584535354,0.00819833406654954,-0.0175599094842744,0.0140450410677032,14847,"arith"
"Placebo","Full sample",161,-0.00219457343563843,0.00822435033950523,-0.017173470626489,0.0143518871135819,14847,"arith"
"Placebo","Full sample",162,-0.00174076862881196,0.00837326588648489,-0.0170613933673743,0.0151075169491779,14847,"arith"
"Placebo","Full sample",163,-0.00196687792763327,0.00850881333464932,-0.0177376774313057,0.0150610425928033,14847,"arith"
"Placebo","Full sample",164,-0.00280999552378807,0.00851900367797043,-0.0187540433149464,0.0139963313057459,14847,"arith"
"Placebo","Full sample",165,-0.0023316821103077,0.008533429040724,-0.0183978834368897,0.0143375100071674,14847,"arith"
"Placebo","Full sample",166,-0.00247337087058034,0.00846983783961983,-0.0182281649412386,0.0144328408911966,14847,"arith"
"Placebo","Full sample",167,-0.00233437794704597,0.00843902020621441,-0.0180133823367687,0.0139036272361995,14847,"arith"
"Placebo","Full sample",168,-0.00178450267125925,0.00849881874386825,-0.0173111944908858,0.0145916348272868,14847,"arith"
"Placebo","Full sample",169,-0.00257468485228368,0.00837976600308321,-0.0179857752547519,0.0137080526753443,14847,"arith"
"Placebo","Full sample",170,-0.00292293605610711,0.00853879933796709,-0.0186673700488111,0.0134650565520095,14847,"arith"
"Placebo","Full sample",171,-0.00279819115235909,0.0085873461005426,-0.0186107762098032,0.0137303288423925,14847,"arith"
"Placebo","Full sample",172,-0.00221949579882763,0.00855607781317738,-0.0179670550175867,0.0145745361303955,14847,"arith"
"Placebo","Full sample",173,-0.00246586266867442,0.00868844347374572,-0.0184668288161615,0.0143390578020781,14847,"arith"
"Placebo","Full sample",174,-0.00255925455375818,0.00888938515469149,-0.0188666853081949,0.0150269722942072,14847,"arith"
"Placebo","Full sample",175,-0.00280517325808598,0.00898211584111299,-0.0194202526785332,0.0148202186578402,14847,"arith"
"Placebo","Full sample",176,-0.00300012234825657,0.00886964171099496,-0.0196219977329187,0.0144613158385196,14847,"arith"
"Placebo","Full sample",177,-0.00278977563236383,0.00885661580900666,-0.0192059978788587,0.0145852529102934,14847,"arith"
"Placebo","Full sample",178,-0.00273844352755066,0.00896468002182027,-0.0192608971873944,0.0147901607884858,14847,"arith"
"Placebo","Full sample",179,-0.00216796879917372,0.0090426563179724,-0.018896430172801,0.0156345750403214,14847,"arith"
"Placebo","Full sample",180,-0.00179030120115101,0.00902870557996158,-0.0183479394845242,0.0161206360214947,14847,"arith"
"Placebo","Full sample",181,-0.00208439516625473,0.00910575183870056,-0.0186535733227654,0.0158225530354133,14847,"arith"
"Placebo","Full sample",182,-0.00229897232583642,0.00903270426639682,-0.0188125944863742,0.0153210487122528,14847,"arith"
"Placebo","Full sample",183,-0.00190302020142388,0.00907433462363855,-0.0182370486686061,0.0157970490529415,14847,"arith"
"Placebo","Full sample",184,-0.00212849897278187,0.00934734437440812,-0.0191341345274603,0.0166250573665433,14847,"arith"
"Placebo","Full sample",185,-0.00195713503780009,0.00933500176902942,-0.0190487632496385,0.016389493913569,14847,"arith"
"Placebo","Full sample",186,-0.00147674300476863,0.00933016536258448,-0.0182678006437334,0.0167126259340377,14847,"arith"
"Placebo","Full sample",187,-0.00124652788399269,0.00943709796633823,-0.018416433215377,0.0176459443227288,14847,"arith"
"Placebo","Full sample",188,-0.000933430687412095,0.00947472580141436,-0.0185321486635234,0.0185013837168961,14847,"arith"
"Placebo","Full sample",189,-0.000727703415402716,0.00945404750843116,-0.0181514907544658,0.0186567850142193,14847,"arith"
"Placebo","Full sample",190,-0.000613542370931389,0.00946948855866066,-0.0180320075620608,0.0188128034290692,14847,"arith"
"Placebo","Full sample",191,-1.25792560085882e-05,0.00958222194741777,-0.0174805712368399,0.0202148870839161,14847,"arith"
"Placebo","Full sample",192,-0.000387472034054937,0.00969895371474506,-0.0182231928715327,0.0200340334810001,14847,"arith"
"Placebo","Full sample",193,-0.000123422748041004,0.00978118475409934,-0.0175204037318702,0.0201296958702122,14847,"arith"
"Placebo","Full sample",194,-2.21143571529301e-05,0.0098137079598338,-0.017605093698758,0.0198032156813607,14847,"arith"
"Placebo","Full sample",195,0.000734218090604321,0.00960874919943797,-0.0166484101276186,0.0208310808102283,14847,"arith"
"Placebo","Full sample",196,0.000256020955933519,0.00967470774466752,-0.017184418261701,0.0199961332720791,14847,"arith"
"Placebo","Full sample",197,0.00183031765095272,0.00977347956645767,-0.0154431089144034,0.0221410860575882,14847,"arith"
"Placebo","Full sample",198,0.00118869637318804,0.00980534804037416,-0.0159278283966639,0.0211346286673313,14847,"arith"
"Placebo","Full sample",199,0.00179164275598838,0.0099133758778319,-0.0156319725750079,0.022175889262107,14847,"arith"
"Placebo","Full sample",200,0.00144128647763544,0.0100760851964349,-0.0162435939601094,0.0220134818362009,14847,"arith"
"Placebo","Full sample",201,0.00190038933843362,0.0100367348938211,-0.015600162314142,0.0226040704884422,14847,"arith"
"Placebo","Full sample",202,0.00166887300368244,0.0101206746212647,-0.0157857634790236,0.0222698371063663,14847,"arith"
"Placebo","Full sample",203,0.00206345328354546,0.0101162008204419,-0.0152542179346964,0.0228496757011946,14847,"arith"
"Placebo","Full sample",204,0.00263157594425587,0.0100485332641143,-0.0149588426949939,0.022978128165569,14847,"arith"
"Placebo","Full sample",205,0.00207169841450992,0.0101628968809009,-0.0160786301771802,0.0222734537753758,14847,"arith"
"Placebo","Full sample",206,0.00210353096674695,0.0102874373030452,-0.0161658375304882,0.0225432862853852,14847,"arith"
"Placebo","Full sample",207,0.00205053939255569,0.0101662736148082,-0.0160519009542884,0.0223678582925421,14847,"arith"
"Placebo","Full sample",208,0.00250898363391268,0.0101240683066469,-0.0154498002184335,0.0229518602756319,14847,"arith"
"Placebo","Full sample",209,0.00254665766134731,0.0100449375814999,-0.0150863432649607,0.0228302224570279,14847,"arith"
"Placebo","Full sample",210,0.0032575680000572,0.0101471383949025,-0.0146449699106266,0.023649811537319,14847,"arith"
"Placebo","Full sample",211,0.00327246973798167,0.0102168054146559,-0.014647230203825,0.0237649176239389,14847,"arith"
"Placebo","Full sample",212,0.00381862890851595,0.0102165642989537,-0.0140654171537633,0.0245437820459703,14847,"arith"
"Placebo","Full sample",213,0.00346150759353965,0.0103190363759743,-0.0148104479180579,0.0240626463477906,14847,"arith"
"Placebo","Full sample",214,0.0038233961397887,0.0102858559622035,-0.014753178512508,0.0245475043483862,14847,"arith"
"Placebo","Full sample",215,0.00338045272944355,0.010317715708192,-0.0152875874008465,0.0239493623459574,14847,"arith"
"Placebo","Full sample",216,0.0034648114180106,0.0104293307876987,-0.0156297524671794,0.0241817157880547,14847,"arith"
"Placebo","Full sample",217,0.00303661278101072,0.010310266257079,-0.0148019172831223,0.0235779003754896,14847,"arith"
"Placebo","Full sample",218,0.00284080577325193,0.0104236906877889,-0.015518254793107,0.0237482551819789,14847,"arith"
"Placebo","Full sample",219,0.00283637922391713,0.0107154216022976,-0.0155477176544826,0.024337359537594,14847,"arith"
"Placebo","Full sample",220,0.0034081499906498,0.0107715325314491,-0.0150053349289919,0.0250043723843486,14847,"arith"
"Placebo","Full sample",221,0.0031932029547032,0.0107044915053015,-0.0154274422229484,0.0246729120747559,14847,"arith"
"Placebo","Full sample",222,0.00303137119544433,0.0108326128730827,-0.015800275094121,0.0247718129821723,14847,"arith"
"Placebo","Full sample",223,0.00257017014927782,0.0108601384012516,-0.0163712691253003,0.0243652185105674,14847,"arith"
"Placebo","Full sample",224,0.00364912668639667,0.0107968614783037,-0.0153608807082779,0.0253836057019625,14847,"arith"
"Placebo","Full sample",225,0.00388331832690349,0.0107706199429498,-0.0149670233529898,0.0253115777194403,14847,"arith"
"Placebo","Full sample",226,0.00385005125905526,0.0108559064811046,-0.0149218158698734,0.0255079205006389,14847,"arith"
"Placebo","Full sample",227,0.00343739133179421,0.0108360923286495,-0.0154804238474991,0.0251547982751327,14847,"arith"
"Placebo","Full sample",228,0.0031663924382242,0.0110982296158934,-0.0160868528264084,0.0255664743236042,14847,"arith"
"Placebo","Full sample",229,0.0036589238766889,0.011131047231174,-0.0156062462735123,0.0259010427026172,14847,"arith"
"Placebo","Full sample",230,0.0039707300580908,0.0110173208928237,-0.0149098471495911,0.0264455641226454,14847,"arith"
"Placebo","Full sample",231,0.00423406251944319,0.0109959447668681,-0.0149581158955101,0.0267388886250704,14847,"arith"
"Placebo","Full sample",232,0.00412638938927822,0.0108993590674918,-0.0147086454353406,0.0263665106249483,14847,"arith"
"Placebo","Full sample",233,0.00469051299088043,0.0110643381105048,-0.0145316923233173,0.0274306173137827,14847,"arith"
"Placebo","Full sample",234,0.00491082969050005,0.0111667194300586,-0.0144236636541225,0.0280346840988025,14847,"arith"
"Placebo","Full sample",235,0.0044650556121914,0.0111627924012259,-0.014621851422654,0.0275304759613319,14847,"arith"
"Placebo","Full sample",236,0.00469026967955091,0.0112186030906565,-0.0145089482545407,0.0280201231746085,14847,"arith"
"Placebo","Full sample",237,0.00504511183057197,0.0113240407677793,-0.0143232906189789,0.0287678571259423,14847,"arith"
"Placebo","Full sample",238,0.0055201636337485,0.0112349199858941,-0.013711749204071,0.0287887385246021,14847,"arith"
"Placebo","Full sample",239,0.00629783309478313,0.0112212502974237,-0.0129611854967381,0.0295125196328062,14847,"arith"
"Placebo","Full sample",240,0.0060580040513474,0.0110759451265554,-0.0132421429395659,0.0291347549231793,14847,"arith"
"Placebo","Full sample",241,0.00541602648419375,0.0111279004329647,-0.0141512222404097,0.0283252337186053,14847,"arith"
"Placebo","Full sample",242,0.00550600235346695,0.0112442150823342,-0.0143212561870364,0.0285612999827764,14847,"arith"
"Placebo","Full sample",243,0.00631824273307698,0.0114393940922605,-0.0137541419580771,0.0294297984770817,14847,"arith"
"Placebo","Full sample",244,0.00640889352215267,0.0112938070211571,-0.0137419787079849,0.0293437662923797,14847,"arith"
"Placebo","Full sample",245,0.00696953932154615,0.0113110160219854,-0.0131818341556495,0.0301168350613354,14847,"arith"
"Placebo","Full sample",246,0.00669770066116317,0.0115259750447963,-0.0139021997907868,0.0303766888639391,14847,"arith"
"Placebo","Full sample",247,0.00656993633086293,0.011569742036996,-0.0140462911724639,0.0304319205435789,14847,"arith"
"Placebo","Full sample",248,0.00636120101643166,0.0114640677936488,-0.0143742751899401,0.0304682760903825,14847,"arith"
"Placebo","Full sample",249,0.00636347290959541,0.0115201127802245,-0.0143441709845919,0.0303951767237012,14847,"arith"
"Placebo","Full sample",250,0.00664993073668996,0.0115536203904367,-0.0142325885371777,0.0310965959607083,14847,"arith"
"Placebo","Cash merger",-1,0.00011361319826538,0.000292305270142764,-0.000433115254493406,0.000719559443518159,9261,"arith"
"Placebo","Cash merger",0,0.00037049044831909,0.000808801602956377,-0.0009404234534007,0.00207697492699177,9261,"arith"
"Placebo","Cash merger",1,0.0012877393876187,0.000963759274910045,-0.00040320980346357,0.00326628357172609,9261,"arith"
"Placebo","Cash merger",2,0.00022201631647967,0.000963660734972372,-0.00144597044931049,0.00227399137498895,9261,"arith"
"Placebo","Cash merger",3,0.000129425658017305,0.00107815127863754,-0.00193237809842652,0.0024327564727957,9261,"arith"
"Placebo","Cash merger",4,-0.000201206451639756,0.00117879864202517,-0.00254311915561865,0.00224958082698165,9261,"arith"
"Placebo","Cash merger",5,-0.00106129598952861,0.00113012274355231,-0.00332850271238851,0.00128943609541445,9261,"arith"
"Placebo","Cash merger",6,-0.00071779234561562,0.00112900067929461,-0.00291995806337858,0.00164169838683541,9261,"arith"
"Placebo","Cash merger",7,-0.000498959565538171,0.0013890601833361,-0.00300077567643073,0.00235414112907894,9261,"arith"
"Placebo","Cash merger",8,-0.000478833699938362,0.00137462036904572,-0.00295129821789277,0.00248824958099814,9261,"arith"
"Placebo","Cash merger",9,-0.00025631731892316,0.0015023975811209,-0.00287402036615037,0.00304016828976336,9261,"arith"
"Placebo","Cash merger",10,-7.54867609843029e-05,0.00169847670832387,-0.0031875133854548,0.00339264668698553,9261,"arith"
"Placebo","Cash merger",11,-0.000208098528451811,0.00161404990984508,-0.00313548465055466,0.0032517191777887,9261,"arith"
"Placebo","Cash merger",12,-0.000448009187079248,0.00170580823233272,-0.00354021286953914,0.00317625969047805,9261,"arith"
"Placebo","Cash merger",13,-5.99589880715493e-05,0.00173675468531176,-0.00309861670297914,0.00355824834919755,9261,"arith"
"Placebo","Cash merger",14,-0.000223470058758866,0.0017715714618408,-0.00346961875026534,0.00343383151644167,9261,"arith"
"Placebo","Cash merger",15,-0.000255004629410979,0.00169068821715949,-0.00339305781496838,0.00314560718308523,9261,"arith"
"Placebo","Cash merger",16,-0.000455731231303344,0.00171511137370628,-0.00368599026101271,0.00300817524842826,9261,"arith"
"Placebo","Cash merger",17,-0.00120459826519603,0.00172452470547157,-0.0045495335652099,0.00236422871584685,9261,"arith"
"Placebo","Cash merger",18,-0.00132759551764561,0.00182568151674697,-0.00481871425760293,0.00250059948810845,9261,"arith"
"Placebo","Cash merger",19,-0.00067396453694736,0.00195048434086197,-0.00447656282562839,0.00332694578445201,9261,"arith"
"Placebo","Cash merger",20,-0.00122344221681862,0.0019734301013971,-0.00504812806814321,0.00271033419015623,9261,"arith"
"Placebo","Cash merger",21,-0.000563044118013107,0.00222833819168857,-0.00471215792418685,0.00404068489760469,9261,"arith"
"Placebo","Cash merger",22,-0.00052667949709784,0.00220028708341488,-0.00457380645550219,0.00403592438378578,9261,"arith"
"Placebo","Cash merger",23,-0.000690249967748707,0.0022251175551268,-0.00476661671775287,0.00390460645634519,9261,"arith"
"Placebo","Cash merger",24,-0.00136498420821218,0.00219106746290813,-0.00555906041559391,0.00304407675979799,9261,"arith"
"Placebo","Cash merger",25,-0.00186666218500398,0.00238846468288702,-0.00633490262296375,0.00319884196498229,9261,"arith"
"Placebo","Cash merger",26,-0.00237406997242341,0.0022959791248156,-0.0067101742810493,0.00233812958804581,9261,"arith"
"Placebo","Cash merger",27,-0.0026332293584603,0.00237801976308897,-0.00707272191929763,0.0023791462175771,9261,"arith"
"Placebo","Cash merger",28,-0.00216730405253297,0.00245511112452252,-0.00659208438311022,0.00292658144055905,9261,"arith"
"Placebo","Cash merger",29,-0.002285060923408,0.00251237454454955,-0.00712333873929047,0.00276402689638163,9261,"arith"
"Placebo","Cash merger",30,-0.00300215212746979,0.00241552909128251,-0.00760974008386598,0.00182660787161172,9261,"arith"
"Placebo","Cash merger",31,-0.002303623022225,0.00259661556958529,-0.00728686547543584,0.00299216968754167,9261,"arith"
"Placebo","Cash merger",32,-0.00218115368077692,0.00272663944530685,-0.00749423203703788,0.0033429142724596,9261,"arith"
"Placebo","Cash merger",33,-0.00253181799695362,0.00278607131082692,-0.00794889267390518,0.00302945352981719,9261,"arith"
"Placebo","Cash merger",34,-0.00187676987202397,0.00289038346286247,-0.00744351424414465,0.00393956370941924,9261,"arith"
"Placebo","Cash merger",35,-0.00218712803144186,0.00286376342567385,-0.00765684191369608,0.00347732030627536,9261,"arith"
"Placebo","Cash merger",36,-0.00272114812137849,0.00281092061496233,-0.00826608387900745,0.00286680443191433,9261,"arith"
"Placebo","Cash merger",37,-0.00162919762070512,0.00303533342358843,-0.00749537499774722,0.00450077507172672,9261,"arith"
"Placebo","Cash merger",38,-0.00160402568225688,0.00308456219711639,-0.00742230491769866,0.00477549954549407,9261,"arith"
"Placebo","Cash merger",39,-0.00211617708856394,0.0031726432461034,-0.00815989091920824,0.00449667798823346,9261,"arith"
"Placebo","Cash merger",40,-0.00169785208374681,0.00333616765450937,-0.00794901660117867,0.00522982536402764,9261,"arith"
